,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,project_id
318,84.15637072,14.07135192,-8.273904185,1.956656806,9.471837679,-11.58329801,1.654502104,-3.813384376,-3.227321657,-6.891566269,-7.894219908,-5.751115787,TCGA-LUAD
319,41.67667152,-12.24800328,-13.61035397,-21.78312579,-0.239579721,-3.871255795,-1.377652725,-7.594480398,8.115608832,-14.7771985,-13.31630994,-12.32824844,TCGA-LUAD
320,47.57973697,-10.28726988,-0.071554013,-25.10629852,12.86721398,13.95479107,5.100741104,-10.64734782,-0.998857428,-4.97149598,-7.168085613,-8.639847186,TCGA-LUAD
321,74.43491722,0.562808633,-7.828086193,-9.90662102,2.762765614,-0.841943156,0.766020577,-1.901307016,2.72857265,-15.92344812,-7.125364702,-0.447309306,TCGA-LUAD
322,58.55861916,3.84158946,-9.107888753,-15.4286136,3.673122779,-8.512543107,-0.232962066,-2.384657988,2.477503356,-14.5485464,-2.17523781,-0.030956191,TCGA-LUAD
323,-23.29118763,21.39418575,3.11845282,-6.695417711,46.42818034,5.632902936,-23.11373202,-2.939079594,-16.23794238,-18.97938562,-29.89387234,-2.919893642,TCGA-LUAD
324,24.00580214,21.34154399,-4.090177211,-2.11787553,23.92098684,1.729872127,-18.86787228,7.432197094,-5.778165805,-7.831265661,-18.51978216,0.855354989,TCGA-LUAD
325,81.56896035,2.054231877,0.058227863,-4.385836275,-1.062074069,6.450752955,-8.06788832,-0.955802354,-3.911823907,-9.111415293,-9.379593233,0.08758687,TCGA-LUAD
326,42.45250564,25.04698468,0.925876188,1.678699359,12.4667597,6.618126449,-18.01636095,16.42146571,-30.79227295,-8.877432298,-17.5701575,4.400195339,TCGA-LUAD
327,32.45500938,22.06112891,-0.788950574,4.304074017,24.00891394,-2.445250243,-17.4097982,5.282933889,-9.885254257,-9.955918102,-26.01143098,-6.276933957,TCGA-LUAD
328,94.14049402,6.263351493,-4.29221042,-6.787659092,4.761350993,1.828001657,9.377913212,3.205320661,9.493547623,-4.133883635,-2.327795185,-1.402125472,TCGA-LUAD
329,77.85003325,3.762883127,-1.549463759,2.710673574,0.038760072,-0.892951305,-5.498942116,-0.400963475,-4.411029576,-9.330832051,-15.29929407,-6.287905827,TCGA-LUAD
330,88.19798598,-1.695030954,-1.669983964,-14.88753829,9.578978742,12.67530962,15.71821043,-5.03756929,-11.42596089,-0.037441206,2.552063254,-6.807450569,TCGA-LUAD
331,79.35292471,5.649802048,-3.956481868,-4.834210644,12.40329744,-5.713891441,28.83690757,-22.36166701,-19.52422808,-1.950113621,-12.28272813,1.301879261,TCGA-LUAD
332,46.50685013,-0.985451877,-16.5703203,-13.95636499,-24.03340952,-3.570296442,1.628313652,25.92697198,11.30239128,4.035547344,-10.1203054,-11.07948777,TCGA-LUAD
333,69.47555844,-1.022717836,-3.24262435,-13.76362531,6.435829364,8.167258478,-1.989701096,-5.461268239,5.099612216,-12.07936942,-12.91487719,-6.141229749,TCGA-LUAD
334,71.03938234,-1.354081543,-7.292629045,-7.385798596,3.285100602,-6.055844194,1.160979477,-9.37693561,3.65134814,-14.84190307,-11.09278604,-7.45663553,TCGA-LUAD
335,70.19248955,-4.52723216,-11.3900323,-19.1441723,2.913501205,0.959796851,8.90131682,-2.021946949,15.09129523,-3.79536467,0.610274899,-4.521458645,TCGA-LUAD
336,93.97985733,9.153617838,1.191893212,4.161180195,6.467771593,-1.267817943,9.307657868,-6.895546858,-5.570329626,-10.9288627,-10.76216077,-6.265629002,TCGA-LUAD
337,29.4329919,-12.27667628,12.73814933,-24.84806829,11.06579825,26.7606909,-13.2770133,-7.482189383,-11.10344787,-5.87761192,-16.62438716,-7.856481571,TCGA-LUAD
338,-37.18273156,-23.67398315,10.90749274,-56.51388235,31.07105029,33.67745605,-9.025154503,-15.43100087,-5.831386093,-4.063756272,-16.48203374,-16.25574148,TCGA-LUAD
339,94.48315629,-7.227283035,-9.504593484,-2.92801742,-15.40542694,-3.859603802,4.877540079,-2.821100937,-12.78034116,-9.799245937,-9.932968043,-2.662583519,TCGA-LUAD
340,57.11741221,-9.89835506,3.895937639,-11.75592004,6.281100362,7.721982809,-3.374980862,-14.74857412,4.305589434,-13.14449895,-11.92455324,-8.190063331,TCGA-LUAD
341,-18.2302226,-21.44106116,-9.944406289,-30.08554272,15.19824526,-5.948575444,-3.598478402,-25.9347431,-5.600909112,-9.347350454,-18.95063858,-8.213827872,TCGA-LUAD
342,84.60601296,-10.31201773,-5.276243078,-18.51054805,-5.214407938,13.90318268,-0.157286689,-2.394886588,-9.515843272,-8.989476544,0.505033942,-10.60553141,TCGA-LUAD
343,92.13608778,-2.975951588,-5.273373754,-7.675267226,-5.761960551,2.50454931,-2.899489983,-2.063107378,5.340986889,-15.63709683,-11.81179572,-7.329751023,TCGA-LUAD
344,89.80185564,-6.133989792,-6.33099335,-12.00172649,-1.818014898,2.536741571,1.565429692,-7.375294556,5.812346659,-13.61978108,-7.995799557,-7.933493958,TCGA-LUAD
345,58.73982534,3.393573346,4.873239291,-17.5596078,21.01239582,10.92204583,0.447020968,-7.938558682,3.484537488,-13.15330488,-14.3648213,1.375787036,TCGA-LUAD
346,42.1920728,-5.786720862,-0.785753408,-12.72554005,6.309963008,1.665474153,-6.614739334,-13.0875842,0.020989946,-12.54923745,-20.69340103,-5.262331369,TCGA-LUAD
347,64.12893103,-11.98216598,4.546713538,-14.04717307,-6.797105095,16.7444895,-6.271393032,-7.470526841,-10.55147633,-9.868368536,-17.20615924,-6.462596948,TCGA-LUAD
348,82.22199631,-8.83386773,-0.49781297,-17.63750714,-3.394368894,17.63543651,-1.134227495,2.397793893,-9.637236381,-3.155794595,-2.352877272,-5.592658535,TCGA-LUAD
349,97.05253557,-16.71112672,-8.979000825,-14.07931855,-16.04267886,1.501942618,12.4049945,-7.310308987,-3.098909807,-5.059587126,-1.693995413,-6.707160349,TCGA-LUAD
350,95.38120371,-15.21128561,-4.801680698,-9.673973339,-16.17614525,0.230509296,6.866247964,-11.07978636,-15.34307609,-6.517359642,-8.034094567,0.440156285,TCGA-LUAD
351,89.75250892,-13.81618484,-12.5263817,-14.48717187,-13.29118507,-1.287720792,9.514073996,-1.43650246,10.76166626,-4.260182398,-2.022735961,-0.460346933,TCGA-LUAD
352,0.235086521,17.86717229,15.16822879,-39.72615211,61.67702415,52.58029582,-43.43297876,-11.34883962,-39.03715211,9.438101999,4.296817028,10.2565743,TCGA-LUAD
353,2.462144159,-26.47698116,10.06650018,-46.14896927,1.461540992,42.11400033,11.87638333,-10.83187499,-4.936136083,20.49477891,5.254639569,-9.522244684,TCGA-LUAD
354,85.9358264,-3.299621868,-8.005313699,-6.244890875,-12.51423442,-1.722199227,-4.245942101,-2.006893806,-7.995545127,-9.239267689,-14.87353993,-5.718172062,TCGA-LUAD
355,36.04417059,-9.372489929,-1.504060769,-20.53706486,0.509939969,-0.97071087,-8.900404638,-9.576791987,-9.075685709,-8.253609862,-18.86728178,-5.093384527,TCGA-LUAD
356,-51.12543929,0.857144011,-11.8396527,-44.78466195,35.38373179,25.40120261,-29.90750369,0.837534758,-26.20378065,-17.68477624,4.010306234,-20.7846974,TCGA-LUAD
357,-58.77973628,-12.73753756,27.08797962,-14.64556795,17.30248535,19.77381922,-42.6182085,-14.1557908,-13.55913691,-7.570448614,-51.62464824,2.396012805,TCGA-LUAD
358,-37.85132722,-6.225771554,8.126254333,-34.65732234,34.58684866,29.06085087,-17.79629603,-15.55577353,-2.508914584,-0.81505777,-33.16696302,-6.977348665,TCGA-LUAD
359,-30.10137859,-2.688417188,-1.866750863,-19.4339867,29.73681199,5.005673713,-21.12912352,-10.07628272,-16.48981652,-6.44578925,-25.14356542,-7.784468555,TCGA-LUAD
360,12.11852935,-1.383504984,-9.387163305,-22.75478637,12.4410188,-0.225723107,2.811005667,-8.570101137,5.40325083,-1.811962865,-17.34383412,-6.733972106,TCGA-LUAD
361,11.92634614,-6.224187548,-3.421517244,-45.1322967,37.69392027,28.66816651,3.57705368,-3.887058364,-19.52621131,-3.274669969,4.163493039,-14.1157083,TCGA-LUAD
362,59.67410348,3.710656303,-1.212611978,-7.41432086,11.78098801,8.392123619,-13.015427,-4.052341178,5.185549075,-22.5167969,-20.92369929,-7.149565025,TCGA-LUAD
363,91.50601637,1.08168713,-5.277703383,-4.307159499,-5.935592009,6.746189143,-5.642001035,3.325141805,-2.527262245,-10.08061672,-7.953843026,-7.124504033,TCGA-LUAD
364,63.46219829,2.413381626,1.412307404,-17.57837144,12.01334214,19.71234582,-9.371376643,2.323200815,-7.689441898,-11.73267533,-8.586678207,-5.826053342,TCGA-LUAD
365,54.34010517,3.914651695,-6.263832791,-17.52648116,12.68201663,10.36696983,-12.94088778,2.723616549,2.600845375,-14.78223461,-6.927591079,-4.000014069,TCGA-LUAD
366,76.21663588,-6.766525736,5.14205235,-15.01034838,-1.46320128,24.34797715,-9.045284848,-7.510337127,-14.72632678,-3.971149896,-8.505338927,-8.604091613,TCGA-LUAD
367,66.35877797,12.15739939,3.79835739,-2.048398403,12.3977238,11.98800802,-18.27079272,1.697301911,-5.757472898,-18.26264386,-24.78999055,-1.741294657,TCGA-LUAD
368,48.876161,6.319625163,1.35975757,-6.500713605,8.033397092,6.633855538,-14.35585753,-1.925196127,-1.399343784,-17.76998483,-24.87306454,-4.717827205,TCGA-LUAD
369,62.40583651,-5.127347027,6.845074468,-25.92945708,14.34541589,24.85636784,-13.38969562,-6.451106672,-6.221816148,0.081575598,0.321477135,-7.703177193,TCGA-LUAD
370,47.13736507,-8.595546543,9.022698809,-26.89882133,13.81459327,30.1250494,-4.232691397,-4.849560608,-12.47407809,-3.295109441,-6.598982113,-16.02599253,TCGA-LUAD
371,37.62891741,-4.396976203,6.018499893,-20.25825578,7.730330357,22.82184484,-16.2190417,-0.183879512,-14.85027031,-11.32234882,-15.73716571,-3.376882003,TCGA-LUAD
372,31.92989607,4.876430679,-0.52788516,-12.5641848,10.97637847,14.01485309,-11.74743261,5.064717556,-8.170385002,-8.405742471,-13.92059637,1.094453709,TCGA-LUAD
373,50.20857925,17.38644611,17.98222847,14.2712155,32.70005824,-3.272218431,-6.238708545,-6.224095924,-13.034356,-6.745566623,-37.31411048,-5.509810437,TCGA-LUAD
374,32.58902566,4.393628728,-11.05065955,-30.73727406,15.81753761,12.52016889,-21.5455791,3.969094326,-1.546043599,-19.01377026,-1.189506457,-5.203213178,TCGA-LUAD
375,23.77700593,3.4915696,-0.748169009,-4.814083168,6.300570374,2.65231664,-38.20211163,-4.316806613,-4.394374664,-18.22969231,-35.26101341,-3.856254982,TCGA-LUAD
376,-13.24068236,-10.11314672,20.68437642,-29.16156501,16.99220249,28.08110602,-33.04511365,-1.313528201,-4.812312441,-10.14776565,-30.34162477,-2.255516717,TCGA-LUAD
377,-10.77408092,43.58010645,-22.4381446,7.76899247,-17.6115679,-9.600976981,0.646171474,-10.21379549,11.64170314,-11.92063411,12.57050884,-9.149509604,TCGA-OV
378,-35.88508396,62.90216703,-14.47518119,4.853064816,-33.77590021,5.420646645,-1.111149883,-0.815111575,4.469049423,2.148065373,12.23543143,-1.873695054,TCGA-OV
379,6.956517934,43.41015879,-8.380025964,5.512528528,-28.6289954,14.70685522,-6.535405539,2.213825401,-7.251193127,-9.776143522,-4.814253335,-0.776173889,TCGA-OV
380,-29.87997308,30.91337001,-7.656412915,-18.27649076,-36.05250566,28.05012762,-13.39169297,0.174469425,-11.15478808,-10.60245398,6.016352659,-3.560531222,TCGA-OV
381,-21.86159843,50.75443959,-17.20393554,-6.611939985,-22.34362236,0.02528151,3.826382642,-9.500854242,6.517954366,-4.355396189,13.48754822,-12.84991368,TCGA-OV
382,12.1987626,32.96672336,-15.09110856,-9.062487639,-18.19848532,7.239755898,3.111003976,-6.992940247,5.045851217,-5.664580349,12.83164401,-7.648505609,TCGA-OV
383,-109.00936,45.16815768,-3.372883596,-16.83893948,-2.978172464,31.36174699,3.572968512,-22.00890066,22.60818801,5.156224729,16.74139103,-10.55102345,TCGA-OV
384,-3.201308671,44.41565775,-6.906058387,0.332526659,-12.37139907,5.01047921,11.82346112,-15.94556638,8.607183161,-2.482877343,3.341162365,6.505680212,TCGA-OV
385,-10.76620495,42.171391,-16.8351871,-2.186661367,-36.25378724,-4.054951146,4.628968791,6.77712578,-3.228226006,5.588543416,-3.455791683,-0.796796651,TCGA-OV
386,58.90912826,-6.206911244,-3.164159118,12.5411347,-1.892073571,16.65238841,4.03297387,11.3619178,2.322689941,3.363377883,1.417258141,4.068863285,TCGA-BRCA
387,86.07771113,-3.521690108,-4.926667727,6.171113583,-1.537707601,12.06635394,7.199925957,5.349662408,-2.504342455,-2.610942881,3.925167851,-1.128600275,TCGA-BRCA
388,69.87562272,6.230586458,-14.71089719,-8.8754333,2.112058598,-8.718334775,-7.338435119,1.318225424,-2.600449636,3.27392663,7.671692938,-0.670057645,TCGA-COAD
389,-109.3042283,42.04694575,-11.2354456,-18.23179337,-93.59225103,17.92258195,-36.42221805,35.51467853,-11.59527923,4.334503037,-16.35276631,3.135577024,TCGA-OV
390,46.09565469,3.765200629,12.9728391,-9.359949416,-14.16584294,26.7310046,25.1504318,1.272991888,14.40773107,30.53661145,-2.706842234,-6.521985955,TCGA-OV
391,-52.73505002,39.43306826,-10.10913462,-5.741074765,-23.94180523,10.79657793,1.971748401,-12.7057032,7.112412847,-13.98706004,3.966631951,-6.511367313,TCGA-OV
392,50.299349,40.54328108,-10.75294435,11.85011151,-4.136247831,-11.16791215,26.97327137,-19.21316149,-4.458546243,-0.045507425,2.173626085,1.034523819,TCGA-OV
393,-93.00386766,89.32849062,-1.711607399,13.9584981,-18.48231564,4.811096209,10.58456334,-26.48791959,7.884723103,0.72900746,-0.010827221,-4.441069694,TCGA-OV
394,-9.423117882,39.94736186,-12.74336417,-8.925839527,-24.2565618,17.28063659,-12.9265814,-10.54752462,-6.918275263,-2.114043336,8.457161394,2.839403743,TCGA-OV
395,-66.15394344,53.07729106,-20.21325625,-12.71213057,1.11971688,0.248332713,19.71893537,-5.742699468,13.69951551,3.966623951,0.017164518,-3.862720697,TCGA-OV
396,25.22938918,42.82734692,-4.741752903,8.640780406,6.297414093,-11.3201227,19.93405349,-16.03615446,0.659702875,-7.85443246,-1.167495156,-5.735673361,TCGA-OV
397,-17.45819014,43.59382952,-13.49341455,-11.22644652,-45.23829202,13.22028232,-8.693827979,15.16251824,-6.230481979,-3.40663253,1.195781941,-6.946313237,TCGA-OV
398,-143.7797394,85.42177991,-14.63863812,-8.119897579,-40.22944144,14.92993671,-17.56839864,2.500755721,8.952718938,-11.64385691,0.200982626,5.775703262,TCGA-OV
399,-79.97844071,63.37603453,-9.959587567,0.041113112,-35.31544526,-2.449136997,-4.184538091,12.81526133,7.176832904,8.926284349,-9.567495389,-17.78691162,TCGA-OV
400,37.7125987,40.7773753,-9.909828038,4.239942243,-0.653237606,-4.797263714,24.70513013,-21.43010454,-15.04378817,-5.560447629,7.914458369,-1.070702962,TCGA-OV
401,-8.47903859,54.28636209,-10.3738331,14.79451783,4.044921661,-21.31132613,43.74249401,-38.65266687,-9.862287161,0.356040531,-5.892672208,-3.908086552,TCGA-OV
402,15.97840235,34.39469866,-4.314666422,1.717177858,-21.28834552,11.87506141,0.685818302,-9.807447473,-1.834188071,-6.008555481,4.377027,-1.641136573,TCGA-OV
403,34.99049572,29.32188358,-14.30172474,-7.501481271,-11.37846634,4.445006177,22.44695624,-11.95622516,6.491505678,-2.147269041,3.787233729,-4.342161799,TCGA-OV
404,-90.30783219,49.13300672,-7.470241184,-22.5447835,-27.82539688,26.00523198,-21.50403187,-4.512857722,-6.444371275,-1.436960981,17.12385843,-1.578026398,TCGA-OV
405,-3.82290081,45.54140176,-18.59964557,-3.490812478,-16.19518357,-3.848535076,13.12790769,-15.11178514,-5.479247511,-3.776168351,6.701204143,2.864174615,TCGA-OV
406,-64.41318236,62.83108592,-6.633708553,-15.77710011,19.61574656,21.07399681,9.526430691,-26.53903867,14.54841843,-3.084633737,16.75226534,-4.163612057,TCGA-OV
407,-31.12039844,33.30831082,-3.339419549,-28.40021394,-9.122977483,35.51995005,-2.027883278,3.396176703,22.67115771,1.003499893,4.396084836,-2.12665954,TCGA-OV
408,15.08684655,33.35666388,-6.485570119,-8.241309647,-11.88801178,9.544905449,4.894529412,-11.22893797,4.366075652,-14.50686133,5.04772606,-12.42944916,TCGA-OV
409,-120.226829,65.35195688,-0.410155375,-10.49828899,-7.361657992,15.45275171,0.80397651,-29.31609204,9.962143025,-7.084639708,4.749641749,1.243342178,TCGA-OV
410,-11.33933461,56.55529252,16.0565704,6.493823941,-55.2803528,52.89016975,-54.75832683,33.49037444,-25.39760273,-8.601502811,-12.50866287,10.42662691,TCGA-OV
411,14.50189844,37.63087942,-10.90036045,14.78540036,2.398984864,-19.20259464,-14.82160077,-16.14803892,2.246175584,8.04607672,-1.307141278,0.235279125,TCGA-OV
412,-96.56022056,36.81075215,-4.450433256,-56.93020095,5.064266188,49.62075497,-20.30402246,-13.16451826,-37.20600251,-9.71584484,39.39969937,-7.598792063,TCGA-OV
413,-130.742127,34.22408267,23.49217007,-37.78854304,-26.05491882,73.33750787,-54.76455156,1.372285809,-3.588270495,21.68565653,-6.359420668,19.27182318,TCGA-OV
414,68.49353786,13.55360869,-7.944170048,-7.02786035,-23.04618044,13.03814096,-0.713663875,-2.332545262,6.964723723,-6.959091513,1.658278626,-3.481325534,TCGA-OV
415,-103.1137103,50.44054297,-9.775274145,-7.289329565,-62.86997629,20.70029891,-31.05047134,29.79556846,6.586703208,10.74331454,-32.52957545,-15.57671882,TCGA-OV
416,-63.2200651,66.4393659,1.073938747,3.411258396,-18.46764377,14.77992209,3.813850379,-20.03623959,34.83287532,-2.413416033,-4.481581504,-3.336517319,TCGA-OV
417,35.44093174,21.52204358,-12.72472913,-12.74269171,-27.91875835,16.08148213,4.883433833,23.25610971,19.81288297,8.748863889,-9.449590141,-16.12580842,TCGA-OV
418,8.698692692,45.93244698,-3.434006961,0.913570225,-28.41866188,10.83648429,-3.197419794,-9.694389612,-0.939583362,7.204400273,2.814723515,1.011033653,TCGA-OV
419,-34.65772037,31.87330262,-12.240134,-25.97732421,-18.93282165,21.46417628,-17.10023686,6.891279733,8.905665756,-12.27751002,7.159305796,-4.599961933,TCGA-OV
420,19.88247895,10.84214121,-5.115146591,-13.62066781,18.3216904,-2.971432018,-16.09000923,4.654624534,-2.809593111,-14.68121083,-19.47298941,-5.534241972,TCGA-LUAD
421,30.48048352,-6.383156912,13.91606214,-9.685257699,7.320604564,11.32769942,-21.87004914,-5.182317538,2.943437033,-13.7680847,-24.70354482,-18.92900603,TCGA-LUAD
422,118.0205952,-2.3756167,0.810230329,-2.203778088,-11.34709453,3.900394021,-0.297664419,-2.177193782,-1.26656029,-12.32746169,-5.895171495,-5.595350334,TCGA-LUAD
423,36.26734516,2.399924407,-6.455998547,-16.84661474,10.73451004,-0.862587709,-11.61514193,-3.128298861,-12.44731857,-12.08228104,-1.216982374,-10.93735706,TCGA-LUAD
424,36.598781,-10.98793833,-17.27243265,-11.68062502,-13.22562252,-18.85391264,-5.639372129,-6.978699326,-11.15105801,-10.89572942,-18.14277416,0.477782523,TCGA-LUAD
425,16.1568906,-12.36261125,-3.293361304,-47.87154633,35.20951449,24.52131514,-6.639778162,-15.00484645,-32.3719571,-19.2054538,5.486629659,-11.82481461,TCGA-LUAD
426,96.3470484,5.755179703,-9.326486075,0.852445313,-6.024252487,-9.070183155,11.9039263,-3.910153212,-10.39228668,-7.02321637,-6.509625911,0.142298373,TCGA-LUAD
427,4.181218237,2.417006424,12.37763534,-17.28359339,26.42630012,9.891359165,-2.692753681,-19.90482544,-6.837331058,-12.55191697,-36.99037841,-9.972434612,TCGA-LUAD
428,70.84170764,10.53267915,-7.115957793,-5.453348517,16.27329105,-4.524728833,12.03590443,-8.74741936,1.053824961,-6.292295359,-7.257130118,1.278368745,TCGA-LUAD
429,61.33293189,-5.771671932,-8.62651581,-14.72159055,-2.602736892,1.373129137,-0.185193213,-7.286469777,-5.068752859,-9.603309169,-10.52549852,-10.26885604,TCGA-LUAD
430,35.45055666,-1.291799334,4.761831868,-12.25557172,27.63308586,-4.333941692,16.15909685,-32.3785974,0.105095592,-2.982062341,-29.75921637,-6.439828758,TCGA-LUAD
431,89.25554141,-1.666140099,4.349959342,-7.381111196,3.134492623,1.55881598,10.96447478,-17.13588314,-10.5259818,-8.740511892,-14.19098599,-3.816755319,TCGA-LUAD
432,-33.11037557,-12.03580339,7.869934439,-29.15209523,36.3783874,1.292190618,-33.77635908,-36.38418633,-2.226890023,-23.87908298,-48.58325084,-0.276623963,TCGA-LUAD
433,-58.6498108,-7.339386765,-10.34432145,-21.39212772,13.58611587,-8.448858048,-28.97912223,-6.151018201,1.832866083,-5.403431727,-36.64190153,-24.84281608,TCGA-LUAD
434,-32.86380321,-11.42736013,2.26232268,-53.11194922,40.88147895,19.44244575,-24.50524991,-22.29063459,-1.312155981,-23.41433427,-21.21049721,-11.20725189,TCGA-LUAD
435,-36.77536797,7.546257971,20.52332953,-13.65729046,48.32810204,-5.146622564,-29.96882692,-21.37634974,1.791918743,-10.68767359,-46.84359028,1.024618861,TCGA-LUAD
436,10.2082858,-3.449181684,-1.49135138,-19.13142826,0.828604628,10.92143868,-15.310996,-1.591634252,-14.30917261,-18.86551944,-14.90156142,-6.619049936,TCGA-LUAD
437,-29.76500525,10.77171134,7.410048395,-5.471277288,42.04312453,1.387636796,-28.99262247,-18.20346368,9.041029778,-33.96799193,-50.52807157,-6.840164057,TCGA-LUAD
438,65.61332768,-8.024905739,-2.291999406,-22.72533261,13.9574005,12.05196802,10.66718192,-12.97470434,7.683029263,-7.052699994,-8.990767718,-5.780275903,TCGA-LUAD
439,-93.70126658,-20.87749139,21.66548953,-43.04855958,44.91104148,11.58604379,-29.02937966,-29.35103852,-19.02513753,-30.60761959,-52.45711233,-8.887229851,TCGA-LUAD
440,-65.98845287,7.470446911,-15.62372051,-50.30748102,60.93298546,-9.19255386,-15.7806814,-19.47847302,-11.3747253,-29.10187241,2.517578295,-10.84240357,TCGA-LUAD
441,-68.52447464,1.813678452,0.330598998,-40.1630324,35.39202437,-7.376777131,-22.43714416,-13.63100901,26.20678636,-27.47414897,-49.42825406,-1.293981191,TCGA-LUAD
442,-63.26823435,19.57234338,-19.87335982,-15.35876439,56.65987358,-37.46212227,-6.505390857,-34.91913135,24.42877406,-9.782442149,-29.91499106,-6.28117184,TCGA-LUAD
443,-51.20103996,-2.471781354,34.17035463,-19.66048298,35.66561625,30.26044005,-38.95760896,-5.34154172,-10.25258642,-8.011319027,-51.86059258,-11.92794903,TCGA-LUAD
444,91.88126619,-8.5965756,-8.018236254,-20.53991084,0.836162144,13.73192947,6.845915809,-3.970027484,-2.615178983,-9.795361797,7.449366808,-6.650368968,TCGA-LUAD
445,67.92479925,-4.355922039,-11.50320031,-6.639084777,-8.502005761,-6.352969067,-2.688690512,-0.239684772,-0.197520174,-10.20170403,-12.29486419,-13.13778715,TCGA-LUAD
446,86.34357504,-6.446184388,3.28782183,-12.45149447,0.277812445,4.729917099,3.949400356,-11.11375461,-2.731646397,-9.340673107,-8.578987123,-7.488835846,TCGA-LUAD
447,-35.11953859,3.228414009,-13.3491432,-31.06551827,19.69810765,-15.26520062,-20.04942826,-7.446217945,22.35846833,-10.35598538,-16.23088479,12.24099073,TCGA-LUAD
448,0.274214888,14.16639236,3.663032631,-1.83872157,16.80714471,-0.89818892,-7.510299853,-5.864025762,-15.54884859,-16.24370614,-29.75164827,-5.863626292,TCGA-LUAD
449,56.45979265,4.054478927,-3.037933364,2.398223862,7.873102454,-12.31421945,-8.354427997,-11.41747727,-0.526724282,-6.432864585,-12.50018316,-9.279597138,TCGA-LUAD
450,41.16402917,-7.083210857,-9.153348779,-10.53090467,-1.389038804,-3.968022874,-4.030605117,-4.993930237,-4.065349736,-8.646060002,-20.18900902,-10.5112866,TCGA-LUAD
451,20.90788712,-11.12435113,-17.01732376,-14.10263181,-1.489942573,-25.50515244,-14.09945933,-16.99619033,-1.688519929,-4.38660256,-13.46348134,-11.03327887,TCGA-LUAD
452,-6.711356825,-1.698745874,13.3301173,-20.69047376,45.71389166,-6.34412103,-54.75910846,-47.94456247,14.30361236,12.89130989,-20.35047834,11.29594855,TCGA-LUAD
453,82.84735233,-7.480306773,-0.580205214,-24.57137416,7.212250414,26.62191727,7.609541126,3.662785418,2.619897341,1.298365186,4.148314525,-12.67864547,TCGA-LUAD
454,69.40165394,-0.895314859,0.197840794,-8.818520142,6.054784857,8.895326707,-4.351152859,-4.051241213,-1.309045247,-12.71071881,-12.3190297,-1.332298382,TCGA-LUAD
455,88.14344443,-3.913743457,-1.869315148,-10.86778244,-2.721915176,2.010806346,-3.278813932,-8.884610286,0.163896386,-10.37036919,-7.7089462,-3.061645905,TCGA-LUAD
456,8.41635365,7.362213144,-0.40573067,-9.457479831,31.3636895,-4.4682013,-25.70569064,-16.58951198,1.778013011,-14.6891788,-36.07963659,-14.0453133,TCGA-LUAD
457,-6.039916562,-5.50628626,-19.49117186,-48.57814212,21.87768638,5.592889781,-12.89447873,-2.584503387,-15.19209057,-13.6933182,6.403522328,-0.417659945,TCGA-LUAD
458,94.20612072,-14.19418565,-0.158159959,-9.939918309,-14.40787548,4.468836375,-0.546671336,-11.35529275,-2.944876781,-11.14626779,-10.35878562,-3.810462158,TCGA-LUAD
459,-36.97232411,-6.072140318,-8.521892439,-42.85111905,28.71628251,7.304737953,-21.19750176,-15.60063243,-2.10480624,-16.16962608,-14.37750917,-15.29526382,TCGA-LUAD
460,-65.89872361,-34.13783361,17.10916474,-45.67930558,21.21679848,14.97088976,-41.46042035,-31.97212273,-13.41463008,-13.09762056,-45.76622396,-4.624608596,TCGA-LUAD
461,-43.66660248,-17.63176212,-6.270088536,-47.86275816,25.01894282,17.23640741,-11.5771822,-10.6150614,17.76024391,-8.154198285,-30.26319758,-7.853294065,TCGA-LUAD
462,-67.71070337,-13.29865934,16.40339347,-33.08207146,39.42231501,23.38549256,-32.01605052,-19.62007611,11.05652572,-15.76119288,-33.07777805,-4.074350379,TCGA-LUAD
463,-3.660117714,-3.547573285,13.68549988,-26.76210959,28.37781439,26.23824817,-13.21372122,-7.237024366,-13.00076897,-6.107085559,-21.04156721,-12.96237621,TCGA-LUAD
464,78.16805133,-10.43434918,5.305818358,-10.52298032,-7.826065687,16.55689811,-6.770660596,-2.453957798,-1.05959431,-10.7768807,-11.52810976,-8.446312931,TCGA-LUAD
465,57.36704798,-1.704006473,5.865678228,-14.44103093,10.17382155,12.46678458,-8.309334612,-7.195370841,-13.9932374,-15.55860878,-19.19256016,-4.479570297,TCGA-LUAD
466,32.0326775,-4.689169057,7.93740429,-23.20541034,16.01355251,26.85545252,-18.11636175,1.092476516,-14.47918212,-3.76461286,-17.00090536,-10.75747114,TCGA-LUAD
467,19.5587182,-15.22650412,24.79335734,-43.35453746,20.62249453,51.2497433,-14.99213647,1.663916303,-29.9941312,10.98771118,-8.107423746,-11.62616167,TCGA-LUAD
468,79.04561941,-10.19770584,-3.182136819,-15.04564648,-7.595112814,5.250185601,5.868730326,-6.939142512,-0.163631501,-4.55577919,-6.788728855,-7.687880098,TCGA-LUAD
469,26.30370366,-20.0848402,-4.905025147,-42.86555208,10.02121303,29.91735356,-4.775826194,-4.143022072,-19.17952518,-10.189217,-1.202990944,-15.45961701,TCGA-LUAD
470,18.80192448,-2.202606019,-24.80251492,-18.34688222,-4.6610257,-18.6163555,-6.640789176,2.712982833,0.019660611,-22.03167358,-13.92335931,-5.749948942,TCGA-LUAD
